1302,IEEE SCW1,Services Composition Modeling with Mobility and Time.,"Service-Oriented Architecture (SOA) is emerging as the next inevitable technology for application developments One fundamental issue of SOA is service composition, ie, to seamlessly compose distributed services into more complex applications In the mobile environment, a service composition may face disruptions caused by the movement of both users and service providers Thus, a dependable service composition is desired to handle the mobility in the environment In this paper, we propose to achieve dependable service composition by taking the mobility prediction of the service providers into consideration We exploit the fact that the service providers can predict their stay time in the current environment However, some uncertainty may exist in the prediction such that a service provider may move out of the current environment earlier than the prediction We use two models to characterize the uncertainty, a probability-free model and a probabilistic model Our objective is to design dependab."
1303,SCC2,Cost-Effective Request Scheduling for Greening Cloud Data Centers.,"The growing deployment of Internet services in cloud data centers significantly increases the grid energy cost of cloud providers Considering the environmental effect, many of current cloud providers migrate to green cloud data centers (GCDCs), and seek to reduce the usage of brown energy by partially (or entirely) adopting renewable energy sources However, the temporal diversity in the grid price, wind speed and solar irradiance makes it a big challenge to minimize the grid energy cost of a GCDC while meeting the performance of each delay bounded request This work proposes a Temporal Request Scheduling algorithm (TRS) that jointly considers the temporal diversity TRS considers the long tail in real-life requests' delay, and can provide strict delay assurance to all arriving requests by scheduling them to execute within their delay bound Besides, this work explicitly provides mathematical modeling of the relation between the service rate in a GCDC and the refusal of delay bounded requ."
1304,IEEE SCC (2)3,Using an Interface Proxy to Host Versioned Web Services.,"Concentrations of geogenic Cr(VI) in groundwater that exceed the World Health Organization’s maximum contaminant level for drinking water (50 μg L −1 ) occur in several locations globally The major mechanism for mobilization of this Cr(VI) at these sites is the weathering of Cr(III) from ultramafic rocks and its subsequent oxidation on Mn oxides This process may be occurring in the southern Sacramento Valley of California where Cr(VI) concentrations in groundwater can approach or exceed 50 μg L −1  To characterize Cr geochemistry in the area, samples from several soil auger cores (approximately 4 m deep) and drill cores (approximately 25 m deep) were analyzed for total concentrations of 44 major, minor and trace elements, Cr associated with labile Mn and Fe oxides, and Cr(VI) Total concentrations of Cr in these samples ranged from 140 to 2220 mg per kg soil Between 9 and 70 mg per kg soil was released by selective extractions that target Fe oxides, but essentially no Cr was associated."
1305,IEEE SCC4,Service Supervision for Service-Oriented Collective Intelligence.,"Methods Eighty-eight independent, community-dwelling older adults (7002 ± 767 years) with mild to severe CVD were recruited Enrollees were thoroughly screened to exclude neurological disease and dementia Flow-mediated (endothelial-dependent) and nitroglycerin-mediated (endothelial-independent) brachial artery responses were assessed using 2-D ultrasound Cognitive functioning was assessed using comprehensive neuropsychological testing Linear regression analyses were used to evaluate the relationships between the endothelial-dependent and endothelial-independent vascular flow dynamics and specific domains of neurocognitive function Results Endothelial-dependent and endothelial-independent brachial artery responses both correlated with neurocognitive testing indices The strongest independent relationship was between endothelial function and measures of attention-executive functioning Conclusions Endothelial-dependent and endothelial-independent vascular responsiveness correlate with neur."
1306,IEEE SCC5,Enhancing Grid Security with Trust Management.,"In order to establish trust relationship between service requesters and providers in an open decentralized environment, we propose a novel trust negotiation framework, TOWER, which integrates distributed trust chain construction of trust management and aims to enhance the grid security infrastructure Our approach leverages attribute-based credentials to support flexible delegation, and dynamically constructs trust chains A novel TRust chAin based Negotiation Strategy (TRANS) is proposed to establish trust relationship on the fly by gradually disclosing credentials according to various access control policies Our approach has been successfully implemented as useful components and fundamental security services in the CROWN Grid, and techniques such as trust tickets and policy caching that can greatly increase service efficiency are used Finally, we evaluate our approach by comprehensive experiments and the results show that it is feasible."
1307,IEEE SCC6,Event-Driven Architectures and Complex Event Processing.,"Internet of Things (IoT) is enhancing the intelligence of the societies through a rapid transition to a smarter, automatic, responsive world due to the dramatic increase in the number of sensors deployed around the world Collecting, modeling, and reasoning data generated by sensors play a crucial role in data analysis Analyzing and interpreting real-time information transmitted through heterogeneous wireless networks are challenges that IoT applications encounter Complex Event Processing (CEP) is a data stream tracking method used to extract the meaningful data obtained from the network results in real-time decision making Instance data analysis, early diagnosis, and effective treatment of patients through the massive volume of data are considered indispensable parameters that have made the healthcare industry more reliant on real-time event processing than other industries To achieve actionable insights, forecasting anomaly, and increasing healthcare quality, applying the CEP method ."
1308,IEEE SCC7,Security Policy Specification and Integration in Business Collaboration.,"Security and web services are consistently reported among the top technologies of interest to businesses Concerns about security are a major deterrent to companies considering use of the technology This paper provides a summary of the emerging consensus on security for collaborative business using web services in an open environment The most common security measure using transport layer security may be sufficient for simple applications However, for more complex environments, eg more than two parties, or multiple web services, complete messages or individual parts of messages may be encrypted and signed to protect the confidentiality and integrity of web service messages Tokens may also be added to messages to assert claims, eg about checks that have been carried out by a trusted authority to confirm identities The emerging standards are not prescriptive, leaving a lot of choices up to the system designer The next few years should see steady progress in research and standardisation co."
1309,IEEE SCC8,A Model to Design and Verify Context-Aware Adaptive Service Composition.,"Results A total of 13,825 subjects (55% female, aged 48 ± 16 years) were assessed Mean systolic and diastolic BP was 131 ± 18 and 79 ± 12 mm Hg Overall, 34% had an elevated BP while 10% being treated for hypertension (HT) were normotensive (combined total 44%) Elevated BP was more common in older individuals, men (42% versus 27% of women), regional dwelling residents (40% versus 32% of metropolitan) and people from lower socio-economic backgrounds (39% versus 30% of higher) Overall, 50% of subjects with a history of HT had elevated BP compared to 30% without a history of HT Adjusting for age and sex, elevated BP was independently associated with obesity (OR: 177, 95% CI 152–206), regional location (OR: 132, 95% CI 119–145) and modifiable risk factors (OR: 128, 95% CI 121–135); those being treated for CVD or diabetes are less likely to have high BP Conclusions In the largest study of its kind in Australia, the findings highlight the need for continued vigilance to detect, monitor and p."
1310,IEEE SCC9,A New Formal Model Based on P-System for Mobile Transactions.,"This paper draws on two independent strands of literature — Baudrillard's orders-of-simulacra theoretic and financial accounting theory — to investigate the ontological status of information in accounting reports It draws on Baudrillard's concepts of simulacra, hyperreality and implosion to trace the historical transformations of the accounting signs of income and capital from Sumerian times to the present It posits that accounting today no longer refers to any objective reality but instead circulates in a “hyperreality” of self-referential models The paper then examines this conclusion from the viewpoint of recent clean surplus model research and argues that the distinction between income and capital is arbitrary and irrelevant provided the measurement process satisfies the clean surplus relation Although accounting is arbitrary and hyperreal, it does impart a sense of exogeniety and predictability, particularly through the income calculation Therefore, it can be relied on for decisi."
1311,SCC0,Modeling and Composition of Environment-as-a-Service.,"Dynamic description logic (DDL) is among the few emerging service composition solutions through logical reasoning To overcome low efficiency and lacking context-aware support of DDL reasoning, we propose a new DDL-based service composition model, which supports context-based service pre-filtering over DDL reasoning space The pre-filtering runs under the BPEL workflow and a distributed reasoning algorithm need to reasoning different contexts after pre-filtering."
1312,IEEE SCC1,Cloud Service Delivery across Multiple Cloud Platforms.,"There has been a shift in research towards the convergence of the Internet-of-Things (IoT) and cloud computing paradigms motivated by the need for IoT applications to leverage the unique characteristics of the cloud IoT acts as an enabler to interconnect intelligent and self-configurable nodes things to establish an efficient and dynamic platform for communication and collaboration IoT is becoming a major source of big data, contributing huge amounts of streamed information from a large number of interconnected nodes, which have to be stored, processed, and presented in an efficient, and easily interpretable form Cloud computing can enable IoT to have the privilege of a virtual resources utilization infrastructure, which integrates storage devices, visualization platforms, resource monitoring, analytical tools, and client delivery Given the number of things connected and the amount of data generated, a key challenge is the energy efficient composition and interoperability of heterogen."
1313,IEEE SCC2,Learning Recommendation System for Automated Service Composition.,"Highlights ► Meta-analysis of 25 years of research on motivation and training transfer ► Based on expectancy theory, goal orientation theory, and social cognitive theory ► N = 31,718; k = 197; effect sizes = 376 ► Population correlation estimates ranged between −011 and 052 ► Estimates moderated by knowledge type, instruction, and transfer assessment Abstract This meta-analysis (148 studies, k = 197, N = 31,718) examined the relationship between motivation and transfer in professional training For this purpose, motivation was conceptualized in the following nine dimensions: motivation to learn, motivation to transfer, pre- and post-training self-efficacy, mastery orientation, performance orientation, avoidance orientation, expectancy, and instrumentality Population correlation estimates ranged between −011 and 052 Three moderator effects were estimated First, correlations were higher when the training focused on declarative and self-regulatory, rather than on procedural, knowledge Sec."
1314,IEEE SCC3,A Robust Service Recommendation Scheme.,"BACKGROUND: There is a degree of dissonance between the types of evaluative research required by organisations providing or commissioning health care, those recommended by organisations developing evidence-based guidance, and those which research funding bodies are prepared to support METHODS: We present a case study of efforts to establish a pragmatic but robust evaluation of local exercise referral schemes We considered the epidemiological, ethical and practical advantages and disadvantages of a number of study designs and applied for research funding based on an uncontrolled design, outlining the difficulties of carrying out a randomised controlled trial to evaluate an existing service RESULTS: Our proposal was praised for its relevance and clear patient outcomes, but the application was twice rejected because both funders and reviewers insisted on a randomised controlled trial design, which we had found to be impractical, unacceptable to service users and potentially unethical CON."
1315,IEEE SCC4,Cultural Language Service: A Discovery, Composition and Organization.,"This study details an application of eco-cultural niche modeling (ECNM) using two modeling architectures—a genetic algorithm (GARP) and maximum entropy (Maxent)—aimed at examining the ecological context of sites with archaeological remains attributed to the culture termed the Badegoulian (ca 22–20 k cal BP), which dates to the middle part of the Last Glacial Maximum (ca 23–19 k cal BP) We reconstructed the ecological niche of the Badegoulian and assessed whether eco-cultural niche variability existed within this technocomplex We identified two broad but distinct spatial entities in the distribution of Badegoulian sites based on lithic raw material sources and circulation, and found that these spatial units share a similar ecological niche We discuss the implications of territorial differentiation within this niche in light of research on land use by culturally affiliated groups within a broad cultural entity We propose that Badegoulian circulation networks reflect distinct social terr."
1316,IEEE SCC5,Enabling Runtime Evolution of Context-Aware Adaptive Services.,"Results The experimental results and comparison provided insights into the effectiveness and efficiency of automated AOP testing with their respective strengths and weaknesses Results showed that EAT is more effective than the other automated AOP testing approaches but not significant for all approaches EAT was found to be significantly better than Wrasp at 95% confidence level (ie p < 005), but not significantly better than Aspectra or Raspect Concerning the test effort efficiency, Wrasp was significantly ( p < 005) efficient with requiring the lowest amount of test effort compared to the other approaches Whereas, EAT showed to be not very efficient by recording the highest amount of test effort Conclusion This implies that EAT can currently be the most effective automated AOP testing approach but perhaps less efficient More generally, search-based testing (as underlying strategy of EAT approach) might achieve better effectiveness but at the cost of greater test effort compared to ra."
1317,SCC6,A Time-Aware Method to Process Behavioral Similarity Calculation.,"Dual Process Theories (DPT) of reasoning posit that judgments are mediated by both fast, automatic processes and more deliberate, analytic ones A critical, but unanswered question concerns the issue of monitoring and control: When do reasoners rely on the first, intuitive output and when do they engage more effortful thinking? We hypothesised that initial, intuitive answers are accompanied by a metacognitive experience, called the Feeling of Rightness (FOR), which can signal when additional analysis is needed In separate experiments, reasoners completed one of four tasks: conditional reasoning ( N = 60), a three-term variant of conditional reasoning ( N = 48), problems used to measure base rate neglect ( N = 128), or a syllogistic reasoning task ( N = 64) For each task, participants were instructed to provide an initial, intuitive response to the problem along with an assessment of the rightness of that answer (FOR) They were then allowed as much time as needed to reconsider their ini."
1318,IEEE SCC7,A Feature Modeling Support for Non-Functional Constraints in Service Oriented Architecture.,"The dynamic response to oxidation of a hot-pressed ZrB 2 + 15 vol% SiC ceramic composite was studied under aero-thermal heating using a high enthalpy supersonic flow of a N 2 /O 2 gas mixture in plasma wind tunnel Microstructural features of the reaction scale developed upon oxidation were analyzed and correlated to test conditions through Computational Fluid Dynamics simulations The significant heat flux and temperature gradients of the sample’s surface exposed to the highly energized N 2 /O 2 gas stream led to the formation and evolution of distinct layered oxide sub-scales The diffusion of oxidants through silica-rich 3D glassy network was proposed as the rate governing factor for oxidation Keywords A Ceramic matrix composites B SEM C Oxidation C Oxide coatings 1 Introduction Transition metal diborides, as well as their composites incorporating refractory second phases, are commonly referred to as ultra-high temperature ceramics (UHTCs) The field of the UHTC research has been under."
1319,IEEE SCC8,On the Analysis of Satisfaction for Web Services Selection.,"Appropriate application of service selection based on QoS-aware can bring great benefits to service consumers, as it is able to reduce redundancy in search It also generates advantages for service providers who deliver valuable services However, non-functional QoS attributes are not easy to measure due to their complexity and the involvement of consumer's fuzzy perceptions of QoS In this paper, a new decision model under vague information is proposed It extends Max-Min-Max composition of intuitionistic fuzzy sets (IFS) for selection of web services Furthermore, an improved fuzzy ranking index is proposed to alleviate the bias of existing approaches The index aggregates both concord and discord degrees of the decision maker's satisfaction in order to analyze the synthetic satisfaction degree for web services In addition, an example of QoS-aware web services selection is illustrated to demonstrate the proposed approach Finally, the proposed method is verified by a sensitivity analysis."
1320,IEEE SCC9,A Novel Approach for Process Mining Based on Event Types.,"Despite the omnipresence of event logs in transactional information systems (cf WFM, ERP, CRM, SCM, and B2B systems), historic information is rarely used to analyze the underlying processes Process mining aims at improving this by providing techniques and tools for discovering process, control, data, organizational, and social structures from event logs, ie, the basic idea of process mining is to diagnose business processes by mining event logs for knowledge Given its potential and challenges it is no surprise that recently process mining has become a vivid research area In this paper, a novel approach for process mining based on two event types, ie, START and COMPLETE, is proposed Information about the start and completion of tasks can be used to explicitly detect parallelism The algorithm presented in this paper overcomes some of the limitations of existing algorithms such as the -algorithm (eg, short-loops) and therefore enhances the applicability of process mining."
1321,SCC0,Modeling Sentiment Polarity in Support Ticket Data for Predicting Cloud Service Subscription Renewal.,"In the cloud based service provisioning industry, one of the main challenges that providers face involves keeping existing tenants engaged while attracting new ones To address this, providers need to gain insights about customer satisfaction In that regards, support ticket data, understood as the main way of communication between both parties, can be mined to obtain an estimation of customer satisfaction by means of the polarity of the sentiment extracted from the report descriptions To that end, in this work we propose a model which can learn a feature representation for sentiment polarity changes, from the sequence of tickets emitted by a given customer during the period associated with the service subscription term Then, that resulting feature representation, combined with other handcrafted features related to contract and ticket data, is passed to a classifier which estimates the likelihood of service subscription renewal by the customer Experiment results using real data from a s."
1322,SCC1,Lightweight and Adaptive Service API Performance Monitoring in Highly Dynamic Cloud Environment.,"Cloud platforms and services usually provide an APIlayer as decoupled, language agnostic interface for both front-endclient integration and back-end data and/or function access Theavailability and performance of the APIs have significant impact onthe quality of end user or client experiences due to its nature ofinteraction endpoints However, the extreme dynamics, complexityand scale of the current cloud platforms challenge the applicabilityof the existing performance monitoring and anomaly detection approachesfrom timeliness, accuracy, and scalability perspectives Thispaper presents a novel approach to API performance monitoring,which recognizes performance problems by response time deviationfrom a baseline response time / throughput model that are createdand continuously updated through online learning In the postdetectionphase, an MIC (Maximal Information Criteria) basedcorrelation algorithm is used to group alerts into a higher leveland more informative hyper-alerts for end user no."
1323,IEEE SCC (2)2,A Conflict Neighbouring Negotiation Algorithm for Resource Services in Dynamic Collaborations.,"The helicity dependence of the total cross section for the γ→p→→nπ+π0 reaction has been measured for the first time at incident photon energies from 400 to 800 MeV The measurement was performed with the large acceptance detector DAPHNE at the tagged photon beam facility of the MAMI accelerator in Mainz This channel is found to be excited predominantly when the photon and proton have a parallel spin orientation, due to the intermediate production of the D13 resonance."
1324,IEEE SCC3,Forecasting Service Profitability.,"This paper proposes a novel approach to the estimation of Customer Lifetime Value (CLV) CLV measures give an indication of the profit-generating potential of customers, and provide a key business tool for the customer management process The performances of existing approaches are unsatisfactory in multi-service financial environments because of the high degree of heterogeneity in customer behaviour We propose an adaptive segmentation approach which involves the identification of “neighbourhoods” using a similarity measure defined over a predictive variable space The set of predictive variables is determined during a cross-validation procedure through the optimisation of rank correlations between the observed and predicted revenues The future revenue is forecast for each customer using a predictive probability distribution based on customers exhibiting behavioural characteristics similar to previous periods The model is developed and implemented for a UK retail bank, and is shown to pe."
1325,IEEE SCC4,Monitoring Commitments in People-Driven Service Engagements.,"Background Crash risk is highest during the first months after licensure Current knowledge about teenagers’ driving exposure and the factors increasing their crash risk is based on self-reported data and crash database analyses While these research tools are useful, new developments in naturalistic technologies have allowed researchers to examine newly-licensed teenagers’ exposure and crash risk factors in greater detail The Naturalistic Teenage Driving Study (NTDS) described in this paper is the first study to follow a group of newly-licensed teenagers continuously for 18 months after licensure The goals of this paper are to compare the crash and near-crash experience of drivers in the NTDS to national trends, to describe the methods and lessons learned in the NTDS, and to provide initial data on driving exposure for these drivers Methods A data acquisition system was installed in the vehicles of 42 newly-licensed teenage drivers 16 years of age during their first 18 months of indepe."
1326,IEEE SCC5,Content Grid Architecture for Pervasive Content Delivery.,"This paper proposes the content grid architecture for pervasive content delivery Leveraging the advantages of the Web, P2P, and application networking systems, this new grid infrastructure can provide better quality of content and application delivery We implemented the content grid architecture using Globus to illustrate its feasibility and potentials."
1327,IEEE SCC6,A System of Systems Service Design for Social Media Analytics.,"This paper draws on two independent strands of literature — Baudrillard's orders-of-simulacra theoretic and financial accounting theory — to investigate the ontological status of information in accounting reports It draws on Baudrillard's concepts of simulacra, hyperreality and implosion to trace the historical transformations of the accounting signs of income and capital from Sumerian times to the present It posits that accounting today no longer refers to any objective reality but instead circulates in a “hyperreality” of self-referential models The paper then examines this conclusion from the viewpoint of recent clean surplus model research and argues that the distinction between income and capital is arbitrary and irrelevant provided the measurement process satisfies the clean surplus relation Although accounting is arbitrary and hyperreal, it does impart a sense of exogeniety and predictability, particularly through the income calculation Therefore, it can be relied on for decisi."
1328,IEEE SCC7,A Rule Driven Approach for Developing Adaptive Service Oriented Business Collaboration.,"Highlights ► Meta-analysis of 25 years of research on motivation and training transfer ► Based on expectancy theory, goal orientation theory, and social cognitive theory ► N = 31,718; k = 197; effect sizes = 376 ► Population correlation estimates ranged between −011 and 052 ► Estimates moderated by knowledge type, instruction, and transfer assessment Abstract This meta-analysis (148 studies, k = 197, N = 31,718) examined the relationship between motivation and transfer in professional training For this purpose, motivation was conceptualized in the following nine dimensions: motivation to learn, motivation to transfer, pre- and post-training self-efficacy, mastery orientation, performance orientation, avoidance orientation, expectancy, and instrumentality Population correlation estimates ranged between −011 and 052 Three moderator effects were estimated First, correlations were higher when the training focused on declarative and self-regulatory, rather than on procedural, knowledge Sec."
1329,SCC8,A Holistic Evaluation of Docker Containers for Interfering Microservices.,"Advancement of container technology (eg Docker, LXC, etc) transformed the virtualization concept by providing a lightweight alternative to hypervisors Docker has emerged as the most popular container management tool Recent research regarding the comparison of container with hypervisor and bare-metal demonstrates that the container can accomplish bare-metal performance in almost all case However, the current literature lacks an in-depth study on the experimental evaluation for understanding the performance interference between microservices that are hosted within a single or across multiple containers In this paper, we have presented the experimental study on the performance evaluation of Docker containers running heterogeneous set of microservices concurrently We have conducted a comprehensive set of experiments following CEEM (Cloud Evaluation Experiment Methodology) to measure the interference between containers running either competing or independent microservices We have also cons."
1330,IEEE SCC9,Location-Mediated Web Services Coordination in Ubiquitous Computing.,"Purpose From the Hippocratic Oath to the World Medical Association's Declaration of Geneva, physicians have sworn to protect patients’ privacy However, as systems move to more integrated architectures, protecting this medical data becomes more of a challenge The increase in complexity of IT environments, the aggregation of data, and the desire of other entities to access this data, often 24 h/day × 7 day/week × 365 day/year, is putting serious strains on our ability to maintain its security This problem cuts across all electronic record sources from patient care records to academic medical research records Approach In order to address this issue, we are rethinking the way we store, transmit, process, access, and federate patient data from clinical and research applications Our groups at the University of Michigan are developing a system called the “Honest Broker” to help manage this problem The Honest Broker will offload the burden of housing identifiable data elements of protected he."
1331,IEEE SCW0,An Automated Composition of Information Web Services based on Functional Semantics.,"The demand for quickly delivering new applications is increasingly becoming a business imperative today However, application development is often done in an ad hoc manner resulting in poor reuse of software assets and longer time-to-delivery Web services have received much interest due to their potential in facilitating seamless business-to-business or enterprise application integration A web service composition system can help automate the process, from specifying business process functionalities, to developing executable workflows that capture non-functional (eg Quality of Service (QoS)) requirements, to deploying them on a runtime infrastructure Intuitively, web services can be viewed as software components and the process of web service composition similar to software synthesis In addition, service composition needs to address the build-time and runtime issues of the integrated application, thereby making it a more challenging and practical problem than software synthesis However,."
1332,IEEE SCC1,UCOS: Enhanced Online Skyline Computation by User Clustering.,"In this paper, we propose a skyline computation system UCOS (User Clustering based Online Skyline), which divides the computation into offline and online stages Based on the truth that QoS similarity implies the skyline similarity, the offline stage of UCOS system dose user clustering according to the historical user-service QoS records by given distance metrics Then, we compute the representative skyline for each cluster standing for the general characters of the users' skylines Benefit from those offline results, the online stage is able to give a rapid prediction for online skyline request and achieves good online computation performance by doing refinement on the predicted results."
1333,IEEE SCC2,Evaluating Resource Backup Policies for Computational Grid.,"In computational grid, resource backup is the most important method for improving the availability of applications It can be implemented by making advance reservation of redundant resources But in order to make the grid applications more cost-effective, it is absolutely necessary to devise multiple policies for resource backup in order to provide flexible resource backup services In this paper, we give the detailed discussion of several resource backup policies, which were briefly presented in our former work, and evaluate them with a grid resource backup simulator, GReBSim, which is designed as one of the simulating tools in our grid project The simulating results show that combination of multiple policies is quite important for trading off in resource utilization and time to recovery for failed applications."
1334,SCC3,An Approach for Multiple-Instance Based Service Composition.,"Application-level multi-tenancy is an architectural approach for Software-as-a-Service (SaaS) applications which enables high operational cost efficiency by sharing one application instance among multiple customer organizations (the so-called tenants) However, the focus on increased resource sharing typically results in a one-size-fits-all approach In principle, the shared application instance satisfies only the requirements common to all tenants, without supporting potentially different and varying requirements of these tenants As a consequence, multi-tenant SaaS applications are inherently limited in terms of flexibility and variability This paper presents an integrated service engineering method, called service line engineering, that supports co-existing tenant-specific configurations and that facilitates the development and management of customizable, multi-tenant SaaS applications, without compromising scalability Specifically, the method spans the design, implementation, configu."
1335,IEEE SCC (2)4,Towards a Service Management System in Virtualized Infrastructures.,"The North American Electric Reliability Corporation (NERC) envisions a smart grid that aggressively explores advance communication network solutions to facilitate real-time monitoring and dynamic control of the bulk electric power system At the distribution level, the smart grid integrates renewable generation and energy storage mechanisms to improve the reliability of the grid Furthermore, dynamic pricing and demand management provide customers an avenue to interact with the power system to determine the electricity usage that best satisfies their lifestyle At the transmission level, efficient communication and a highly automated architecture provide visibility in the power system and as a result, faults are mitigated faster than they can propagate However, such higher levels of reliability and efficiency rest on the supporting communication infrastructure To date, utility companies are moving towards Multiprotocol Label Switching (MPLS) because it supports traffic engineering and vi."
1336,IEEE SCC5,Controlled Flexibility in Business Processes Defined for Service Compositions.,"Current composite web service development and management solutions, eg BPEL, do not cater for flexible and adaptive business collaborations due to their pre-defined and inflexible nature that precludes them accommodating business dynamics In this paper we propose a rule driven approach for adaptive business collaboration development in which rules drive and govern the development process We introduce the Business Collaboration Development Framework (BCDF), which provides enterprizes with the context to define their capabilities and business collaboration agreements Subsequently, we explain how rules can drive and control the business collaboration development process to develop complete, correct and consistent business collaboration agreements that are conform the conditions under which parties wish to cooperate."
